diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
v3.0.1,1.19.5,2.1.1,1.1.1,3.9.7,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},ec85e79349f51f06de63362e7784fa327b9a1103,2D,"(1.0, 1.0)","(1024, 1024)",28.903191566467285,-128.0,127.0,7873a380e241e5b5c7cfbfa34e42c3a7f5d35b8c,"(1.0, 1.0)","(1024, 1024)","(71, 56, 797, 805)",87777,2,"(464.8756621894118, 435.5150551966916)","(464.8756621894118, 435.5150551966916)",-49.0,96.0,346396324.0,2.7757338296841465,62.0,4.001969764684312,127.0,40.595952684248495,30.673479385260375,36.0,-128.0,255.0,25.20727271743344,62.81975965295444,-0.9494449906132959,346396324.0,0.18360472582642368,3005.4598652569684,62.993373452956064,880.3837120268003,-50.892284352651366,13.746685907944135,5.1452701448276175,0.45526922829867683,1.1275844894672895,1.848484701434641,3.844116586187257,0.6778010778960872,0.6558876070810538,0.9743926829159733,0.9287573578203963,-0.30111832700263774,0.8940745341556496,0.4039147301004757,7.800193555708243,0.07234340792893881,4.7160552328749485,0.8804214347447773,0.20117679684889062,15.600387111416488,3.608069112354359,4.722989013192938,5.448320943433165,11632.445276097384,0.13252270271366512,4.736068441924211,16116.27201886599,4.722857326105762,65.57234810941362,25.320721829180766,1505.7188101666723,0.6276494353438007,0.036307130646157426,0.1292259570306391,9.232225018455988,0.010586690336362241,7756.2359175147385,0.1583874363401192,6.008580105394154,68.97995343328938,5.700713961655781,344.14043325469356,0.1592826666931296,0.04463394701357044,4.535833054109692,21549.40354074417,0.43568152613150746,0.557871082401996,2.388097101432126,0.6834702797167655,48.57722108558435,0.03568377543362038,1640.4033903884135,0.1349904040806792,9.68166835808311,72.42783080974326,807.0570276497696,43565.0292955892,16.76896656136113,0.08426312736761542,2280.393021724819,0.18765577861461644,0.43383826540497633,31.90871165182737,0.058743929610233246,6.4148210019672645,0.13844173302801419,754.8816086253408,77.69455277603872,0.00011563677055123941,53.61856538522301,0.06289207866097668,0.005702747210123774
